"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"Corin",1.84629100296603e-14,-0.235710775126848,1,1,4.01956014255735e-10,"Corin"
"e(y)3",2.09523779964953e-14,-0.351853161734337,1,1,4.561542213617e-10,"e(y)3"
"CG1695",2.26303215113011e-14,-0.335323963534468,1,1,4.92684729622537e-10,"CG1695"
"Ank",2.340738695322e-14,0.375563508856231,1,1,5.09602221358552e-10,"Ank"
"BOD1",2.55874667534184e-14,-0.34036982795994,1,1,5.57064738688672e-10,"BOD1"
"Spt6",2.76373717241603e-14,-0.577870810875198,1,1,6.01693219806693e-10,"Spt6"
"CG3777",2.80391544501721e-14,-0.539555193392327,1,1,6.10440431534697e-10,"CG3777"
"redstinger",3.0656312376707e-14,-0.454331318424014,1,1,6.67418576753288e-10,"redstinger"
"CG42613",3.17721329671369e-14,-0.175545043934697,1,1,6.91711106827536e-10,"CG42613"
"for",3.2777818603642e-14,-0.790554953953874,1,1,7.1360588881989e-10,"for"
"CG32809",3.44631819799843e-14,-0.225659079701927,1,1,7.50297934886239e-10,"CG32809"
"Zyx",3.82579879823033e-14,0.510207354642008,1,1,8.32914656362725e-10,"Zyx"
"BRWD3",3.83243771934197e-14,-0.374977902315847,1,1,8.3436001587794e-10,"BRWD3"
"ph-p",3.91318047926012e-14,-0.516913322809231,1,1,8.5193852213972e-10,"ph-p"
"teq",3.92329911776962e-14,-0.700049601600995,1,1,8.54141450929624e-10,"teq"
"Polr2A",4.16311102140275e-14,-0.455871292387105,1,1,9.06350900469593e-10,"Polr2A"
"MED26",4.86616956823151e-14,0.409613430966273,1,1,1.05941377669968e-09,"MED26"
"sol",5.10845561091694e-14,-0.479241619589953,1,1,1.11216187105273e-09,"sol"
"Atx2",5.43589906893267e-14,-0.304466063356251,1,1,1.18344958629733e-09,"Atx2"
"hrm",5.86035182737151e-14,0.479034165212371,1,1,1.27585719633705e-09,"hrm"
"Myc",7.07872557664732e-14,-0.344236425614083,1,1,1.54110934529189e-09,"Myc"
"Fer1",7.83019685067494e-14,0.922146646252889,1,0.958,1.70471215636044e-09,"Fer1"
"CG3655",8.86842845342425e-14,-0.378531219089086,1,1,1.93074555859499e-09,"CG3655"
"Asator",8.93028562348355e-14,0.338791319632267,1,1,1.9442124830886e-09,"Asator"
"tyn",9.075540300721e-14,0.504907972563834,1,1,1.97583587886997e-09,"tyn"
"CG40045",9.17029411695387e-14,0.512627677970738,1,1,1.99646473220203e-09,"CG40045"
"VAChT",1.08611120587713e-13,0.359608884907914,1,1,2.3645727063151e-09,"VAChT"
"Col4a1",1.14446102220783e-13,-0.816194866582596,1,1,2.49160609144868e-09,"Col4a1"
"vtd",1.19796369004158e-13,0.40428847936349,1,1,2.60808674958952e-09,"vtd"
"Pp2C1",1.45752108465852e-13,-0.371420886128813,1,1,3.17316915341006e-09,"Pp2C1"
"mahe",1.60195809434967e-13,0.342267405076251,1,1,3.48762296720866e-09,"mahe"
"mmd",1.66558487631324e-13,0.257929420250681,1,1,3.62614483422155e-09,"mmd"
"CG13579",1.78528782592899e-13,-0.286714634214373,1,1,3.88675012583001e-09,"CG13579"
"prage",1.89614049589384e-13,-0.417892939921158,1,1,4.12808747361048e-09,"prage"
"tth",2.02417814085806e-13,-0.405626252612387,1,1,4.40683823046209e-09,"tth"
"CG7646",2.05189690249202e-13,0.578133301197131,1,1,4.46718474641538e-09,"CG7646"
"HeT-A{}6262",2.0572605337755e-13,0.956159346169499,1,0.75,4.47886190808264e-09,"HeT-A{}6262"
"RpS5a",2.17805485949262e-13,-0.526257691308297,1,1,4.74184323460138e-09,"RpS5a"
"Nt5b",2.37454461055538e-13,-0.323205270318976,1,1,5.16962107164011e-09,"Nt5b"
"Ork1",2.68055512060582e-13,-0.712786619613157,1,1,5.83583655307093e-09,"Ork1"
"lncRNA:CR45332",2.97854405246164e-13,0.701807583163039,1,1,6.48458825661424e-09,"lncRNA:CR45332"
"E23",3.14017071455229e-13,-0.68408571826427,1,0.958,6.83646566265179e-09,"E23"
"ctrip",3.14191069033307e-13,-0.261257541063096,1,1,6.84025376392413e-09,"ctrip"
"RhoGAP102A",4.05270060360103e-13,0.522446937901149,1,1,8.8231344840998e-09,"RhoGAP102A"
"CG8671",4.7698199424403e-13,0.375328871500775,1,1,1.03843749966868e-08,"CG8671"
"CG4313",4.81142136496844e-13,0.582067534157826,1,1,1.04749454536728e-08,"CG4313"
"ssh",5.02958703056475e-13,-0.333809879834696,1,1,1.09499139242425e-08,"ssh"
"ken",5.40291863105579e-13,-0.75025790172403,1,0.958,1.17626941516716e-08,"ken"
"aqz",6.16817017823712e-13,0.338881515887507,1,1,1.342872329504e-08,"aqz"
"CG42724",6.23845027433626e-13,-0.393991125648859,1,1,1.35817300922575e-08,"CG42724"
"mt:srRNA",6.39492506606466e-13,-0.947225590595167,1,1,1.39223913613294e-08,"mt:srRNA"
"repo",7.05828960490774e-13,-0.807375540038973,1,1,1.53666022988446e-08,"repo"
"CG10555",7.98849981432e-13,-0.350883321393876,1,1,1.73917629457561e-08,"CG10555"
"CG13360",9.50616384164786e-13,-0.496823599848724,0.25,0.667,2.06958692996515e-08,"CG13360"
"na",9.67270809038932e-13,-0.265570707738652,1,1,2.10584527835866e-08,"na"
"CG3168",9.75653798160913e-13,-0.686734209471896,1,1,2.12409588397612e-08,"CG3168"
"CBP",1.03005849065692e-12,0.820888945753191,1,0.958,2.24254034000917e-08,"CBP"
"Mct1",1.09251958660613e-12,-0.747460423298147,1,1,2.37852439200021e-08,"Mct1"
"kirre",1.17318202631281e-12,-0.242230488437862,1,1,2.55413458948563e-08,"kirre"
"CG31663",1.31665171196554e-12,-0.599163670268811,1,1,2.86648244212018e-08,"CG31663"
"Tdg",1.32241436775368e-12,0.292002752332771,1,1,2.87902832003654e-08,"Tdg"
"Csgalnact",1.36231610351791e-12,0.558215553481285,1,1,2.96589838896884e-08,"Csgalnact"
"Treh",1.36682489369492e-12,-0.453844124509438,1,1,2.97571447606322e-08,"Treh"
"asRNA:CR45601",1.61698241454304e-12,-0.597335282822409,0.792,0.875,3.52033241470166e-08,"asRNA:CR45601"
"asRNA:CR45009",1.72560453838805e-12,0.884826282989853,1,0.833,3.75681364052463e-08,"asRNA:CR45009"
"Ptr",1.75623364894526e-12,-0.681949727274187,1,1,3.82349627711871e-08,"Ptr"
"RhoGAP19D",1.82387432130244e-12,-0.19220295977811,1,1,3.97075678490755e-08,"RhoGAP19D"
"sev",2.03306546456622e-12,-0.743269045632973,1,1,4.42618682290712e-08,"sev"
"dar1",2.17404479756451e-12,-0.64883590847081,0.833,0.958,4.7331129287777e-08,"dar1"
"CG9512",2.18655762264674e-12,-0.687535829136299,1,0.917,4.76035460026422e-08,"CG9512"
"Mgat4a",2.31271943076775e-12,0.591713729568674,1,1,5.03502147272447e-08,"Mgat4a"
"mt:CoI",2.59594149875966e-12,0.648529850846386,1,1,5.65162423694966e-08,"mt:CoI"
"lncRNA:CR43334",2.67259675770843e-12,-0.420838720438038,1,1,5.81851040120703e-08,"lncRNA:CR43334"
"CG31998",2.69795017644592e-12,0.33003644354215,1,1,5.87370732914042e-08,"CG31998"
"pHCl-1",2.70789184416295e-12,0.316106788168227,1,1,5.89535133392716e-08,"pHCl-1"
"gol",2.73950695267531e-12,0.407780529092348,1,1,5.96418058666942e-08,"gol"
"Actbeta",2.87839454243878e-12,0.373352264626484,1,1,6.26655275834346e-08,"Actbeta"
"nod",3.35174947286673e-12,0.598007585573828,1,0,7.29709377737817e-08,"nod"
"Appl",3.35198048262647e-12,-0.117472108535127,1,1,7.2975967087261e-08,"Appl"
"lncRNA:CR43650",3.66866394846144e-12,-0.555625701974545,0.75,0.833,7.98704828219541e-08,"lncRNA:CR43650"
"Nf-YC",4.50024989946975e-12,-0.422481247643257,1,1,9.7974940561356e-08,"Nf-YC"
"lncRNA:CR42862",4.65081990886548e-12,-0.333295302166687,1,1,1.0125300023591e-07,"lncRNA:CR42862"
"Ekar",4.67171997777524e-12,0.592561568596825,1,1,1.01708015636145e-07,"Ekar"
"rudhira",4.97378814142806e-12,-0.268071835823963,1,1,1.0828434162703e-07,"rudhira"
"how",5.00619056368007e-12,-0.66984948800095,1,1,1.08989774761879e-07,"how"
"Cow",5.08952134176495e-12,-0.181799620720499,1,1,1.10803969131565e-07,"Cow"
"CG12672",5.38423381511697e-12,-0.445976489905785,1,1,1.17220154388912e-07,"CG12672"
"Cadps",5.581347865162e-12,0.278740127045171,1,1,1.21511524372442e-07,"Cadps"
"CG34357",6.04956920345212e-12,0.258641502811369,1,1,1.31705171128356e-07,"CG34357"
"lap",6.48484435579322e-12,0.333901889126146,1,1,1.41181546469974e-07,"lap"
"CG14200",6.57560463959654e-12,-0.476808283256997,1,1,1.43157488608656e-07,"CG14200"
"Pdha",6.8010674924023e-12,-0.383482403981221,1,1,1.48066040377091e-07,"Pdha"
"gus",7.04782615687286e-12,0.3564346109361,1,1,1.53438223261279e-07,"gus"
"CG4020",7.13189989860769e-12,-0.517768597139842,0.5,0.875,1.55268592692588e-07,"CG4020"
"msi",7.35308410814768e-12,0.29397102873073,1,1,1.60083994118483e-07,"msi"
"Tmtc3",7.71067635119489e-12,-0.492855822498245,1,1,1.67869134841864e-07,"Tmtc3"
"Rh2",8.16468876250963e-12,-0.734354381003208,1,0.958,1.77753439048597e-07,"Rh2"
"kibra",8.55933529037774e-12,-0.423851694846615,1,1,1.86345288606814e-07,"kibra"
"Hrs",1.02245927800592e-11,-0.359100150393984,1,1,2.22599609414669e-07,"Hrs"
"DIP-alpha",1.06384137205397e-11,-0.6105435292796,1,1,2.3160890510987e-07,"DIP-alpha"
"vir-1",1.08302690879509e-11,-0.646728171014055,1,1,2.35785788313779e-07,"vir-1"
"CG1628",1.09498184357235e-11,-0.535953071588313,1,1,2.38388497164136e-07,"CG1628"
"qtc",1.13721473203279e-11,0.360627437691365,1,1,2.4758301931086e-07,"qtc"
"Spps",1.22457715173537e-11,-0.625566834029394,1,1,2.66602691704307e-07,"Spps"
"CG14082",1.26461683936304e-11,0.426545629174139,1,1,2.75319732097728e-07,"CG14082"
"Patronin",1.33177347650433e-11,-0.285468606964383,1,1,2.89940403569758e-07,"Patronin"
"CG40470",1.35539776451421e-11,-0.575725520758813,1,1,2.95083647312388e-07,"CG40470"
"lovit",1.35563325409063e-11,-0.229049187572001,1,1,2.95134915748071e-07,"lovit"
"1731{}3749",1.44385753158033e-11,-0.602275895655607,1,1,3.14342223200353e-07,"1731{}3749"
"Galphao",1.44545630756381e-11,0.247997429849326,1,1,3.14690292719718e-07,"Galphao"
"sog",1.46722069132492e-11,-0.663629980551565,1,1,3.19428616708348e-07,"sog"
"Pabp2",1.4988377971075e-11,0.432703611571602,1,1,3.26311976808273e-07,"Pabp2"
"beta-Spec",1.55845979490616e-11,-0.348296655345289,1,1,3.39292281949021e-07,"beta-Spec"
"CG4341",1.56226473386898e-11,-0.236824595240784,1,1,3.40120655210615e-07,"CG4341"
"Hr51",1.70388132938172e-11,0.70613564645299,1,1,3.70952004219694e-07,"Hr51"
"Vsx2",1.7549846612808e-11,-0.431614342240633,1,1,3.82077710607443e-07,"Vsx2"
"copia{}837",1.8123920032478e-11,1.22753469939324,1,0.958,3.94575863027079e-07,"copia{}837"
"tau",1.94856526497511e-11,0.348597385781201,1,1,4.2422214383773e-07,"tau"
"side-III",1.98202923537592e-11,-0.204211292768472,1,1,4.31507584833692e-07,"side-III"
"Dpp10",2.17163029152049e-11,0.28076316821397,1,1,4.72785630766925e-07,"Dpp10"
"Him",2.2035661375804e-11,-0.508676592374196,0.5,0.875,4.79738383812628e-07,"Him"
"CG3902",2.46731771352493e-11,-0.583320723467394,1,0.958,5.37159739411513e-07,"CG3902"
"CG3625",2.47951545664827e-11,0.464759208661004,1,1,5.39815310066895e-07,"CG3625"
"Ktl",2.48126471645533e-11,0.516227568651772,1,1,5.40196141419489e-07,"Ktl"
"CG15312",2.48999931264103e-11,0.368788708939471,1,1,5.42097750355078e-07,"CG15312"
"CG6040",2.53120348551033e-11,-0.613149895804574,1,1,5.51068310830454e-07,"CG6040"
"Hml",2.75402980871618e-11,-0.739339779875136,0.75,0.875,5.995798296556e-07,"Hml"
"CG9095",2.8566013258072e-11,-0.494193247706415,0.167,0.667,6.21910674641486e-07,"CG9095"
"Syn",3.0078346167125e-11,0.303522097910347,1,1,6.54835674404477e-07,"Syn"
"CG14434",3.0106537210744e-11,-0.483964868379963,1,1,6.55449421615108e-07,"CG14434"
"nAChRalpha7",3.10884550236224e-11,0.372968820665112,1,1,6.76826754319283e-07,"nAChRalpha7"
"vig",3.20795315701988e-11,0.347834817204947,1,1,6.98403481814798e-07,"vig"
"BuGZ",3.47234224976894e-11,0.367232617300102,1,1,7.55963631197196e-07,"BuGZ"
"CG10803",3.6938209740022e-11,0.487973089828683,1,1,8.04181764250019e-07,"CG10803"
"Dok",3.71050388568039e-11,0.850094474247876,1,0.375,8.07813800951478e-07,"Dok"
"dtn",3.82469110961988e-11,-0.179847729858671,1,1,8.32673501475345e-07,"dtn"
"brp",3.98918154682376e-11,-0.288790917638466,1,1,8.68484714559002e-07,"brp"
"snRNA:7SKa",4.08144892218774e-11,-0.619114051244271,1,1,8.88572244849492e-07,"snRNA:7SKa"
"CG1722",4.66952319291525e-11,-0.586834300718499,1,1,1.01660189432958e-06,"CG1722"
"smog",5.16344017366253e-11,0.255455714164847,1,1,1.12413256020807e-06,"smog"
"dsb",5.20463474504573e-11,-0.525136858596011,0.833,0.792,1.13310103034391e-06,"dsb"
"Yeti",5.21999541718879e-11,0.422954090521931,1,1,1.13644520227617e-06,"Yeti"
"copia{}1467",6.08966503064955e-11,0.713411139263772,1,1,1.32578097382271e-06,"copia{}1467"
"cg",6.32832637287054e-11,0.351712993441636,1,1,1.37773993463764e-06,"cg"
"Mkk4",6.83912196421035e-11,0.456826461887548,1,1,1.48894524282824e-06,"Mkk4"
"Alg-2",6.97741841968896e-11,0.493235385443796,1,1,1.51905376415048e-06,"Alg-2"
"wisp",7.03678190518319e-11,0.876817096022613,1,0.792,1.53197778857743e-06,"wisp"
"enc",7.23519261113027e-11,-0.191215199032691,1,1,1.57517378336917e-06,"enc"
"pros",7.35028056145138e-11,0.250570232264253,1,1,1.60022958103358e-06,"pros"
"Hr3",7.36020256302108e-11,0.280624487797865,1,1,1.60238969999532e-06,"Hr3"
"kek6",7.66291196389198e-11,-0.15826251283772,1,1,1.66829256365892e-06,"kek6"
"Sec16",1.10369478790311e-10,-0.298557235223216,1,1,2.40285392274387e-06,"Sec16"
"unc79",1.12083256404186e-10,-0.233918526518183,1,1,2.44016457517554e-06,"unc79"
"Drak",1.14944309071619e-10,-0.210651242075577,1,1,2.50245255279822e-06,"Drak"
"Tsp97E",1.2450324563822e-10,0.413136255274449,1,1,2.71056016078969e-06,"Tsp97E"
"Clk",1.33982728292169e-10,-0.698945035752204,1,1,2.91693797764881e-06,"Clk"
"CG7888",1.50080647268179e-10,-0.652447566022209,1,1,3.26740577167552e-06,"CG7888"
"GABA-B-R1",1.54356009359642e-10,0.271867913146862,1,1,3.36048467976877e-06,"GABA-B-R1"
"Map205",1.55040683419344e-10,0.304219746537253,1,1,3.37539071872253e-06,"Map205"
"nej",1.5590062783689e-10,-0.235631180645508,1,1,3.39411256863694e-06,"nej"
"raskol",1.64198971520189e-10,-0.166981017588864,1,1,3.57477580896603e-06,"raskol"
"CycG",1.65555247705323e-10,0.229711228836917,1,1,3.60430329779258e-06,"CycG"
"CG17528",1.74669480907891e-10,0.411472927379135,1,1,3.8027292688457e-06,"CG17528"
"CG32264",1.7889600902325e-10,0.261004878317506,1,1,3.89474501244517e-06,"CG32264"
"RhoGAP1A",1.79499146829558e-10,-0.27153831562183,1,1,3.9078759256263e-06,"RhoGAP1A"
"CG4557",1.88736379079104e-10,-0.440322590668749,1,1,4.10897970893118e-06,"CG4557"
"Cyp6d5",2.02248792253992e-10,-0.527074542104212,0.625,0.708,4.40315845616166e-06,"Cyp6d5"
"Sik2",2.09812814216997e-10,-0.34654035293824,1,1,4.56783477831825e-06,"Sik2"
"Rt1c{}269",2.11472258076567e-10,-0.5918077900405,1,1,4.60396253058495e-06,"Rt1c{}269"
"Rad23",2.26429394315902e-10,0.452392617222201,1,1,4.92959434365151e-06,"Rad23"
"lncRNA:CR44833",2.30415289497136e-10,-0.634812840513602,1,1,5.01637126764214e-06,"lncRNA:CR44833"
"RpS7",2.40456142967042e-10,-0.550761829861933,1,1,5.23497068853546e-06,"RpS7"
"Gycalpha99B",2.42134244005061e-10,-0.381952656716645,1,1,5.27150462623418e-06,"Gycalpha99B"
"CG34120",2.4281012534862e-10,-0.448313181103585,0.375,0.625,5.28621923896481e-06,"CG34120"
"Pdp1",2.44837148101479e-10,0.301940933389346,1,1,5.33034955131729e-06,"Pdp1"
"PIP4K",2.85929987649404e-10,0.328136794763069,1,1,6.22498176111518e-06,"PIP4K"
"RhoGEF64C",2.99661610064781e-10,-0.57322980075746,1,0.958,6.52393291272036e-06,"RhoGEF64C"
"CaMKI",3.16930729108109e-10,0.277025514946953,1,1,6.89989890341263e-06,"CaMKI"
"eIF4H1",3.26313275620522e-10,0.35198496404558,1,1,7.10416632353438e-06,"eIF4H1"
"Gug",3.69714018927004e-10,-0.134764260802347,1,1,8.04904390605981e-06,"Gug"
"fog",3.76378870927941e-10,-0.544933714481228,1,1,8.19414439897221e-06,"fog"
"fs(1)h",3.76404672757217e-10,-0.126687398057089,1,1,8.19470613059738e-06,"fs(1)h"
"sxc",4.08365650522798e-10,0.314073362207496,1,1,8.89052857753184e-06,"sxc"
"PlexB",4.0907447334035e-10,0.383366635356513,1,1,8.90596035909276e-06,"PlexB"
"Fas2",4.16355291125931e-10,-0.226889608852803,1,1,9.06447104310264e-06,"Fas2"
"goe",4.18561678866248e-10,-0.672923825197749,1,1,9.11250631059709e-06,"goe"
"Trf2",4.25856216281454e-10,-0.151450665116957,1,1,9.27131568466354e-06,"Trf2"
"dnc",4.40055728728843e-10,-0.166526036886728,1,1,9.58045327015564e-06,"dnc"
"mv",4.47858358734777e-10,-0.358713553450951,1,1,9.75032432801483e-06,"mv"
"CG32373",4.61807186149796e-10,0.382919836630463,1,1,1.00540042496672e-05,"CG32373"
"Tpst",5.24053005035686e-10,-0.184145339335741,1,1,1.14091579726319e-05,"Tpst"
"CG32772",5.8334420223715e-10,0.419341234452082,1,1,1.2699986626905e-05,"CG32772"
"Zasp52",6.25341673736253e-10,-0.632148787244593,1,1,1.3614313578912e-05,"Zasp52"
"PsGEF",6.63623394765258e-10,-0.360927423333948,1,1,1.44477449274344e-05,"PsGEF"
"cta",6.65026092841996e-10,0.343624643558122,1,1,1.44782830672631e-05,"cta"
"unk",6.73742374479594e-10,0.368264497949763,1,1,1.46680452347952e-05,"unk"
"magu",6.92156074493284e-10,-0.527810554816505,0.833,0.875,1.50689298977933e-05,"magu"
"snRNA:U11",7.3093210241965e-10,-0.540766810525821,0.958,0.875,1.59131228017782e-05,"snRNA:U11"
"CG10560",7.49486482835663e-10,-0.424440473742258,0.333,0.667,1.63170702178152e-05,"CG10560"
"CG31808",7.57620499331677e-10,0.390038860792552,1,1,1.64941558909499e-05,"CG31808"
"w",7.73956351623332e-10,-0.469250672358368,1,1,1.68498037311916e-05,"w"
"CG42541",8.03755214208068e-10,0.300705256517972,1,1,1.74985547685239e-05,"CG42541"
"CG15765",8.32117188872095e-10,-0.186428764028798,1,1,1.81160233189344e-05,"CG15765"
"Prps",8.6476974446594e-10,0.394889814891748,1,1,1.8826902106768e-05,"Prps"
"CG6191",9.03559262412713e-10,0.368700468669539,1,1,1.96713887019872e-05,"CG6191"
"CG1552",9.53359224849208e-10,-0.588241294456224,1,1,2.07555836841921e-05,"CG1552"
"Scgdelta",9.57490911691245e-10,-0.535378539275644,1,1,2.08455346384301e-05,"Scgdelta"
"hppy",1.02373517991347e-09,-0.227849538682137,1,1,2.22877386018962e-05,"hppy"
"CG43901",1.03837068584876e-09,-0.273209106192883,1,1,2.26063682016132e-05,"CG43901"
"brv3",1.04820487897551e-09,0.530335376696972,1,0.083,2.28204684201759e-05,"brv3"
"CG8740",1.14318482911934e-09,-0.609800060327848,1,1,2.48882769147572e-05,"CG8740"
"CG13124",1.22675735398388e-09,0.544479576948825,1,1,2.6707734353583e-05,"CG13124"
"Rt1b{}6096",1.30695006511525e-09,-0.320783803135337,0.125,0.583,2.84536098676241e-05,"Rt1b{}6096"
"pAbp",1.32718114504872e-09,0.376743879444255,1,1,2.88940607088557e-05,"pAbp"
"out",1.34206859239441e-09,-0.713246606477593,1,1,2.92181753250186e-05,"out"
"l(3)80Fj",1.60998305108203e-09,0.260931400986717,1,1,3.50509410051068e-05,"l(3)80Fj"
"Vap33",1.7723134534365e-09,0.355013109147498,1,1,3.8585036194766e-05,"Vap33"
"Octbeta2R",1.78680243946498e-09,-0.197760703948061,1,1,3.8900475909592e-05,"Octbeta2R"
"Zdhhc8",1.82725060456206e-09,-0.149711922114268,1,1,3.97810729119207e-05,"Zdhhc8"
"fwe",1.86374077090829e-09,0.375003746322094,1,1,4.05755003234444e-05,"fwe"
"Cyp18a1",1.89049837136425e-09,-0.49860334244127,0.625,0.833,4.1158040042971e-05,"Cyp18a1"
"springer{}1067",1.95134232727286e-09,-0.47398284942337,0.667,0.625,4.24826738070574e-05,"springer{}1067"
"larp",2.1202972257656e-09,-0.226889064494645,1,1,4.61609909021428e-05,"larp"
"dpr3",2.15777367082492e-09,-0.21494377840817,1,1,4.69768905875293e-05,"dpr3"
"412{}2",2.16054458675111e-09,-0.339227238924313,0.25,0.625,4.70372161981584e-05,"412{}2"
"lncRNA:CR31044",2.27410372520903e-09,-0.502293404939052,0.958,0.917,4.95095122015259e-05,"lncRNA:CR31044"
"Chsy",2.27502417065985e-09,-0.528103227221293,1,0.958,4.95295512194355e-05,"Chsy"
"Pzl",2.33423459323143e-09,0.406339642936047,1,1,5.08186213292415e-05,"Pzl"
"CG18265",2.5150310069656e-09,-0.214281282657832,1,1,5.4754740052648e-05,"CG18265"
"CG42750",2.70559190770534e-09,-0.117764637928114,1,1,5.89034414226529e-05,"CG42750"
"form3",2.86308584652571e-09,-0.360456218113192,1,1,6.23322419647113e-05,"form3"
"CG44245",2.89655127235058e-09,-0.373602662058786,1,1,6.30608177503444e-05,"CG44245"
"mask",2.94953255498936e-09,-0.242590007473716,1,1,6.42142732546734e-05,"mask"
"haf",3.00882427299041e-09,-0.272950834361352,1,1,6.55051132472743e-05,"haf"
"uex",3.03148898537347e-09,0.259196572821593,1,1,6.59985467005658e-05,"uex"
"caps",3.06560826888503e-09,0.281745320241565,1,1,6.6741357621896e-05,"caps"
"Ndae1",3.10225008112845e-09,0.260414972271349,1,1,6.75390865162476e-05,"Ndae1"
"lncRNA:CR44357",3.2197700752615e-09,-0.348873506537225,1,1,7.00976143085181e-05,"lncRNA:CR44357"
"flap",3.23349463337213e-09,-0.407310334403642,0.458,0.667,7.03964116631446e-05,"flap"
"SelR",3.25695878400782e-09,0.355265303615406,1,1,7.09072496866342e-05,"SelR"
"CG3719",3.3634699484721e-09,-0.52697496526318,1,1,7.32261042481862e-05,"CG3719"
"rdgB",3.5667612014333e-09,0.286026526997703,1,1,7.76519581164044e-05,"rdgB"
"CG45049",3.73005847866008e-09,0.374197368926325,1,1,8.12071031389087e-05,"CG45049"
"CG4928",4.54336641977313e-09,-0.668637689040549,0.583,0.667,9.89136303248807e-05,"CG4928"
"AP-2alpha",4.70991078368968e-09,0.397025799195533,1,1,0.000102539467671708,"AP-2alpha"
"Cyp6a8",5.03256496491364e-09,-0.302366765179202,0.042,0.5,0.000109563971851135,"Cyp6a8"
"mthl1",5.53578685563433e-09,0.592020802811395,1,1,0.000120519615634015,"mthl1"
"ph-d",5.72715881510395e-09,-0.341292575803034,1,1,0.000124685974563628,"ph-d"
"CG43658",6.01494484140776e-09,-0.242057667865172,1,1,0.000130951364142288,"CG43658"
"fmt",6.1289739662981e-09,0.332471151995039,1,1,0.000133433892220276,"fmt"
"lncRNA:CR44922",6.24335462459665e-09,0.410573310104404,1,1,0.000135924073532094,"lncRNA:CR44922"
"l(3)80Fg",6.40091199328716e-09,0.225067350942447,1,1,0.000139354255005855,"l(3)80Fg"
"pho",6.57690639244052e-09,0.316163684626462,1,1,0.000143185829069822,"pho"
"spdi",6.87377255401085e-09,-0.178850011916731,1,1,0.00014964890227337,"spdi"
"Nhe3",7.17446671226341e-09,0.32948046957575,1,1,0.000156195314792687,"Nhe3"
"CG4911",7.32030309980856e-09,0.383122146874811,1,1,0.000159370318785932,"CG4911"
"HMS-Beagle{}333",7.35438755768098e-09,-0.80207191782445,1,1,0.000160112371518273,"HMS-Beagle{}333"
"CG7065",7.71622822365335e-09,-0.302555764348136,1,1,0.000167990004657157,"CG7065"
"Parg",8.40143957256157e-09,-0.530945073572902,1,1,0.000182907740934238,"Parg"
"CG42671",8.56785988471384e-09,0.29990722727033,1,1,0.000186530877550105,"CG42671"
"chinmo",8.95044761898418e-09,0.228360155313627,1,1,0.000194860195112904,"chinmo"
"CG1632",9.01705469830186e-09,-0.543207554310091,1,1,0.00019631029783673,"CG1632"
